,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0,0.10520592331886292,0.42736732959747314,-0.14135898649692535,0.1017807126045227,0.4150790870189667,-0.1274452656507492,0.10138772428035736,0.4150197505950928,-0.12768152356147766,0.10109131038188934,0.4148973822593689,-0.12762673199176788,0.10036718845367432,0.4150221049785614,-0.15184248983860016,0.09897038340568542,0.4149263799190521,-0.15203440189361572,0.09693953394889832,0.4146617650985718,-0.1521766185760498,0.09272211790084839,0.4193864166736603,-0.055203892290592194,0.08626814931631088,0.4187302589416504,-0.1675616204738617,0.10132700949907303,0.439821720123291,-0.1114497259259224,0.0994456335902214,0.4388394355773926,-0.14504431188106537,0.0990569069981575,0.48871514201164246,0.033399730920791626,0.05632568150758743,0.4812830686569214,-0.20343899726867676,0.10389266163110733,0.5638991594314575,0.07579868286848068,0.05922066792845726,0.5686979293823242,-0.26174643635749817,0.11605601757764816,0.6219170689582825,0.006523036863654852,0.09175629168748856,0.6269169449806213,-0.3017221689224243,0.11602984368801117,0.6449845433235168,-0.0020392865408211946,0.09905508905649185,0.6478164792060852,-0.33780568838119507,0.11655102670192719,0.6426235437393188,-0.025725863873958588,0.10434547066688538,0.6416906714439392,-0.3333953022956848,0.11623670160770416,0.632544219493866,-0.004930874332785606,0.10280078649520874,0.634626567363739,-0.3010272979736328,0.0982055813074112,0.6532017588615417,0.07862775772809982,0.07362120598554611,0.6609269976615906,-0.07862788438796997,0.096328504383564,0.7504462599754333,0.20644420385360718,0.07517950981855392,0.7574625611305237,-0.04472381994128227,0.08772628009319305,0.8459476828575134,0.34035372734069824,0.06128033995628357,0.8650003671646118,0.05258499085903168,0.08048105239868164,0.8678863048553467,0.3490763306617737,0.05362767353653908,0.8789055347442627,0.059143975377082825,0.11516085267066956,0.8679227232933044,0.2906099259853363,0.08098024874925613,0.8969022035598755,-0.02194344997406006,23.627694350439885,2.9200954488239246,13.781704875923838
1,0.10600797086954117,0.4291594922542572,-0.10808750987052917,0.10429871082305908,0.4162732660770416,-0.09444360435009003,0.10410632193088531,0.4158281087875366,-0.09466415643692017,0.10401078313589096,0.41530513763427734,-0.0945965126156807,0.10154745727777481,0.41533467173576355,-0.11637599766254425,0.09996777027845383,0.4146934747695923,-0.11656176298856735,0.09797218441963196,0.41386061906814575,-0.11667129397392273,0.09473931789398193,0.41897591948509216,-0.02504829131066799,0.08728256821632385,0.41703975200653076,-0.1256895363330841,0.1035941019654274,0.43927693367004395,-0.0795467421412468,0.09997103363275528,0.4383990466594696,-0.10979751497507095,0.10341811925172806,0.4854061007499695,0.051352061331272125,0.058784209191799164,0.481045126914978,-0.1584095060825348,0.10882699489593506,0.5585516691207886,0.07038801908493042,0.06180941313505173,0.5717422366142273,-0.21302500367164612,0.12089794874191284,0.6169266104698181,-0.02456003986299038,0.08510211110115051,0.6337153911590576,-0.260354220867157,0.12306287884712219,0.6421356201171875,-0.038544900715351105,0.08968765288591385,0.6585512161254883,-0.29429125785827637,0.12281590700149536,0.639519214630127,-0.06092610955238342,0.09598582983016968,0.6534435153007507,-0.29405948519706726,0.12080879509449005,0.6295650601387024,-0.036288753151893616,0.09545323997735977,0.645660400390625,-0.26146557927131653,0.10112284123897552,0.6528040766716003,0.06870992481708527,0.07650089263916016,0.657839834690094,-0.06874717772006989,0.09883642941713333,0.7497454881668091,0.17426034808158875,0.07678062468767166,0.7600058317184448,-0.029763218015432358,0.09012868255376816,0.8403443098068237,0.29574793577194214,0.06497588008642197,0.8642737865447998,0.051668938249349594,0.08250561356544495,0.8580725193023682,0.30332523584365845,0.055812280625104904,0.88145512342453,0.05633942037820816,0.11384029686450958,0.8645250201225281,0.24650448560714722,0.08619076758623123,0.8947176933288574,-0.024101320654153824,17.86900569468677,6.311288014885966,18.925565966136848
2,0.1075751781463623,0.42805182933807373,-0.10442743450403214,0.10529504716396332,0.41477760672569275,-0.0902901142835617,0.10502646863460541,0.41419294476509094,-0.09050719439983368,0.10473042726516724,0.413489431142807,-0.09044257551431656,0.10367175191640854,0.41475263237953186,-0.11344175040721893,0.10166653245687485,0.4141234755516052,-0.11362040787935257,0.09972266107797623,0.4136972427368164,-0.11373230814933777,0.09554067999124527,0.41820868849754333,-0.020294422283768654,0.08861064165830612,0.4169051945209503,-0.1265362948179245,0.10506267845630646,0.43912404775619507,-0.07569055259227753,0.10250411182641983,0.43796369433403015,-0.107577383518219,0.10417197644710541,0.4826114773750305,0.05689822882413864,0.06108076125383377,0.4808768630027771,-0.1634482592344284,0.11205495893955231,0.5535313487052917,0.08465762436389923,0.06227864325046539,0.5727666616439819,-0.22869785130023956,0.12503868341445923,0.6158978343009949,-0.0006725360290147364,0.07645225524902344,0.6391880512237549,-0.2861601412296295,0.13007263839244843,0.6404958367347717,-0.012411207892000675,0.0776170864701271,0.6669288873672485,-0.3224952220916748,0.12910395860671997,0.6384649276733398,-0.03712081164121628,0.08455223590135574,0.662445604801178,-0.3231038451194763,0.1256931722164154,0.6309106945991516,-0.01320450846105814,0.08565317839384079,0.6533337235450745,-0.2881524860858917,0.10026269406080246,0.654050886631012,0.07233846187591553,0.07656382024288177,0.6591809391975403,-0.07236023992300034,0.09580996632575989,0.7522048354148865,0.18110202252864838,0.0777377113699913,0.7600468397140503,-0.024080120027065277,0.08950062841176987,0.8436486721038818,0.30838751792907715,0.0690876916050911,0.862377405166626,0.06661541759967804,0.08240166306495667,0.8633273839950562,0.3163703680038452,0.06139034032821655,0.8795573115348816,0.07188373804092407,0.11414255201816559,0.8660016655921936,0.2578904926776886,0.09206775575876236,0.8887008428573608,-0.009945652447640896,16.511624188238347,6.391681144750735,21.485902645290047
3,0.1093083918094635,0.42964625358581543,-0.10923377424478531,0.10692518949508667,0.41681528091430664,-0.09542254358530045,0.1067841500043869,0.4163894057273865,-0.09563538432121277,0.1066855788230896,0.41589105129241943,-0.0955788716673851,0.10517524927854538,0.41670435667037964,-0.11742356419563293,0.10307306796312332,0.4161236584186554,-0.11759886890649796,0.1010182574391365,0.4157588481903076,-0.11769728362560272,0.09767760336399078,0.4205946922302246,-0.02648763917386532,0.09050755947828293,0.41939249634742737,-0.12748876214027405,0.1068127453327179,0.44045284390449524,-0.08101850748062134,0.1040414571762085,0.43955397605895996,-0.11134336143732071,0.10512746870517731,0.48650503158569336,0.05271773412823677,0.0623222216963768,0.48640888929367065,-0.15942007303237915,0.1134614497423172,0.558952808380127,0.0962289497256279,0.061649322509765625,0.5760542154312134,-0.21831411123275757,0.12939980626106262,0.618876576423645,0.031897805631160736,0.07005560398101807,0.6507916450500488,-0.27821072936058044,0.13530059158802032,0.6417982578277588,0.024255046620965004,0.0676025003194809,0.6746664047241211,-0.3129534423351288,0.13509321212768555,0.641309916973114,-0.001562835881486535,0.07444265484809875,0.6707406640052795,-0.3160760700702667,0.1308911144733429,0.6336885690689087,0.019648035988211632,0.07651269435882568,0.6626068353652954,-0.28125157952308655,0.10080711543560028,0.6543403267860413,0.07061303406953812,0.0776228979229927,0.6599119901657104,-0.0706343725323677,0.09870346635580063,0.7537444233894348,0.17508290708065033,0.07973730564117432,0.7598524689674377,-0.050529178231954575,0.08976031094789505,0.8463786840438843,0.3024577498435974,0.07267114520072937,0.8623611927032471,0.029692165553569794,0.08182162791490555,0.8654828667640686,0.3105321228504181,0.06496889144182205,0.878613293170929,0.03412556275725365,0.11473795026540756,0.871234118938446,0.2568877637386322,0.09113803505897522,0.8929046392440796,-0.0448637492954731,27.00530259492062,7.921320072542459,14.748844886473996
4,0.11031477898359299,0.4340217709541321,-0.08925952017307281,0.10818707197904587,0.421506404876709,-0.07807689160108566,0.10773949325084686,0.42100247740745544,-0.07827173918485641,0.10740344971418381,0.4205092787742615,-0.07822318375110626,0.10575131326913834,0.4209170341491699,-0.09732986986637115,0.1041664108633995,0.4202623665332794,-0.09749000519514084,0.10254329442977905,0.41985708475112915,-0.09755682945251465,0.09813948720693588,0.42566701769828796,-0.020465977489948273,0.09201382845640182,0.42376211285591125,-0.10872898995876312,0.10787447541952133,0.4434593915939331,-0.06508542597293854,0.10443048924207687,0.4428851008415222,-0.09173233807086945,0.10321980714797974,0.4899906814098358,0.05088387429714203,0.06456203758716583,0.48882055282592773,-0.13735812902450562,0.11546365171670914,0.5611782073974609,0.09710171073675156,0.06040123105049133,0.5780434608459473,-0.19358918070793152,0.1347508579492569,0.6212182641029358,0.05112896487116814,0.06415008753538132,0.6518054008483887,-0.25733959674835205,0.14023861289024353,0.6414995789527893,0.04605063796043396,0.059591684490442276,0.6756294965744019,-0.28896331787109375,0.14014863967895508,0.6419598460197449,0.021195268258452415,0.0665140450000763,0.6733742952346802,-0.29377755522727966,0.13697899878025055,0.6356619596481323,0.03980943560600281,0.07049667090177536,0.6657535433769226,-0.2613334655761719,0.09899193048477173,0.6533762216567993,0.06347306072711945,0.07610483467578888,0.6571186184883118,-0.06350315362215042,0.09881918132305145,0.7535685300827026,0.15506212413311005,0.08026620745658875,0.7614278793334961,-0.04223150014877319,0.09164884686470032,0.8494616150856018,0.26559609174728394,0.07175549864768982,0.869830310344696,0.008126053027808666,0.08501529693603516,0.8687832951545715,0.271902859210968,0.06600174307823181,0.8902683854103088,0.009314566850662231,0.11564386636018753,0.8692885041236877,0.2216378003358841,0.09314711391925812,0.8950531482696533,-0.06994632631540298,14.795763856986243,7.164252493708196,14.28532914807352
5,0.1112680584192276,0.43620574474334717,-0.10439962893724442,0.10924173891544342,0.42257192730903625,-0.09137661010026932,0.10897573083639145,0.42241474986076355,-0.09157181531190872,0.10885317623615265,0.4223107695579529,-0.09152436256408691,0.10662897676229477,0.42169705033302307,-0.11114894598722458,0.10509751737117767,0.421308696269989,-0.11130546033382416,0.10337229818105698,0.42115655541419983,-0.11137314140796661,0.10061118006706238,0.4281139671802521,-0.026107678189873695,0.0929233580827713,0.4256274700164795,-0.11701946705579758,0.10904984921216965,0.44523561000823975,-0.07770505547523499,0.10534341633319855,0.4447588324546814,-0.1050865575671196,0.10489697754383087,0.4876776933670044,0.04762750118970871,0.06591568887233734,0.48764070868492126,-0.14222191274166107,0.11769039928913116,0.5597338676452637,0.09470324963331223,0.05996554344892502,0.5763319730758667,-0.20180949568748474,0.13915875554084778,0.6181260347366333,0.04429827630519867,0.06171049550175667,0.6529543399810791,-0.271049439907074,0.1450660526752472,0.6383744478225708,0.038578737527132034,0.055307649075984955,0.6743810176849365,-0.30350935459136963,0.14497001469135284,0.6377977728843689,0.013194494880735874,0.060991741716861725,0.6738536357879639,-0.3095785975456238,0.14146220684051514,0.6308615803718567,0.032598886638879776,0.06561554223299026,0.6671372652053833,-0.27571189403533936,0.10292890667915344,0.6523454785346985,0.06423623859882355,0.08182473480701447,0.654098391532898,-0.0642651617527008,0.09958011656999588,0.7540098428726196,0.155894935131073,0.080605149269104,0.7614468932151794,-0.060192469507455826,0.09167662262916565,0.8506684303283691,0.27438220381736755,0.07028292119503021,0.8704826831817627,-0.004104317631572485,0.0840226337313652,0.8695313930511475,0.2814740836620331,0.0637940764427185,0.8908562064170837,-0.0022787319030612707,0.11579053848981857,0.8725478649139404,0.22844377160072327,0.09217821806669235,0.8994399309158325,-0.08389037102460861,25.35798909465987,8.887064426547749,9.331894603832767
6,0.11252925544977188,0.43545931577682495,-0.10219626128673553,0.11122401803731918,0.4239242672920227,-0.08815152198076248,0.1113157719373703,0.42383378744125366,-0.08834294974803925,0.11150676012039185,0.4237785339355469,-0.08828891813755035,0.10864586383104324,0.4229506850242615,-0.10809104889631271,0.10656106472015381,0.4221813678741455,-0.10825430601835251,0.10466338694095612,0.4215903878211975,-0.10832318663597107,0.10285932570695877,0.42735564708709717,-0.01850665733218193,0.09452572464942932,0.4246353507041931,-0.11061879247426987,0.11058773845434189,0.4461192786693573,-0.07404454797506332,0.1067502498626709,0.4450785517692566,-0.10176225006580353,0.10708983242511749,0.4914567172527313,0.05904138833284378,0.06797366589307785,0.48741596937179565,-0.13786497712135315,0.11994050443172455,0.5603920221328735,0.10875608772039413,0.05963009595870972,0.5726693272590637,-0.2058606892824173,0.14269794523715973,0.6154906749725342,0.06059075891971588,0.0566524937748909,0.6472406983375549,-0.2855173647403717,0.14778904616832733,0.6355049014091492,0.05654612556099892,0.05053337663412094,0.6670590043067932,-0.31941598653793335,0.14760832488536835,0.6347175240516663,0.030322616919875145,0.055328454822301865,0.6671626567840576,-0.3253057599067688,0.1442503184080124,0.6277676224708557,0.04861815646290779,0.05889168754220009,0.6610074639320374,-0.29047250747680664,0.10387963056564331,0.6516724824905396,0.0671391636133194,0.08316878974437714,0.6528209447860718,-0.06717677414417267,0.09980735927820206,0.752983808517456,0.15744587779045105,0.08188360184431076,0.7582045197486877,-0.08133859187364578,0.09123566746711731,0.8482545614242554,0.27678757905960083,0.06931456923484802,0.8690131902694702,-0.0356002077460289,0.08340346068143845,0.8688523173332214,0.28393930196762085,0.062342602759599686,0.8889655470848083,-0.03475131094455719,0.11493711918592453,0.8694214820861816,0.22937658429145813,0.0900963619351387,0.8944891691207886,-0.12030850350856781,30.483018308141684,9.791830316658704,7.461977114816675
7,0.11400916427373886,0.434609055519104,-0.09700649231672287,0.1120947003364563,0.42174020409584045,-0.083795465528965,0.11225301772356033,0.4215339422225952,-0.0839899331331253,0.11260295659303665,0.421382337808609,-0.08393269777297974,0.1097368523478508,0.42116668820381165,-0.10356210917234421,0.10757949203252792,0.42077207565307617,-0.10372679680585861,0.10567142069339752,0.4204651117324829,-0.1038016527891159,0.10361859202384949,0.4265565872192383,-0.018198976293206215,0.09505774080753326,0.42382320761680603,-0.10927249491214752,0.11215915530920029,0.44487202167510986,-0.07026790827512741,0.10861988365650177,0.4431316554546356,-0.09769358485937119,0.10839904844760895,0.4896048903465271,0.05614738538861275,0.06972026824951172,0.4862911105155945,-0.137981578707695,0.1202588826417923,0.558192253112793,0.10291410237550735,0.05638517811894417,0.568850040435791,-0.20873822271823883,0.14289270341396332,0.6109386682510376,0.05669036880135536,0.0544111467897892,0.6442965865135193,-0.2874142825603485,0.14934077858924866,0.6298514008522034,0.05246302857995033,0.04883067309856415,0.6650100350379944,-0.32099246978759766,0.14960113167762756,0.6291506290435791,0.026661083102226257,0.05350583419203758,0.6639742255210876,-0.326028972864151,0.14563290774822235,0.6229345798492432,0.04479390010237694,0.05714806169271469,0.6569423675537109,-0.29205450415611267,0.10488131642341614,0.6511769890785217,0.0649249330163002,0.08422253280878067,0.6536927819252014,-0.0649712085723877,0.09946528822183609,0.7529155015945435,0.15558719635009766,0.08267830312252045,0.7600630521774292,-0.05102810636162758,0.09277883172035217,0.8479660749435425,0.26667505502700806,0.0697486475110054,0.8653106689453125,0.014329337514936924,0.08503370732069016,0.8653523325920105,0.272982120513916,0.061593733727931976,0.8825644254684448,0.017143839970231056,0.11566318571567535,0.8703581690788269,0.2190987914800644,0.09061933308839798,0.8951513171195984,-0.06187116727232933,24.856229730646906,7.743872098920275,13.213394938527285
8,0.11557723581790924,0.4334436357021332,-0.0840587392449379,0.11265432089567184,0.42050257325172424,-0.07266473025083542,0.11257707327604294,0.4203048050403595,-0.07285474985837936,0.1126171350479126,0.4201928973197937,-0.072806216776371,0.11099613457918167,0.41993996500968933,-0.09252773225307465,0.10895740985870361,0.4198044538497925,-0.09269440174102783,0.10686477273702621,0.419670045375824,-0.0927634984254837,0.10351225733757019,0.4256284236907959,-0.015082637779414654,0.09666910022497177,0.42351216077804565,-0.10629191249608994,0.11304791271686554,0.4435608386993408,-0.06003081426024437,0.11027643829584122,0.44230735301971436,-0.08751250058412552,0.10829750448465347,0.4887041449546814,0.05347920209169388,0.07035358995199203,0.4846394956111908,-0.133210688829422,0.12125284969806671,0.5585325956344604,0.09770846366882324,0.056263264268636703,0.5671727657318115,-0.18845093250274658,0.14428290724754333,0.608747124671936,0.05231389030814171,0.053872570395469666,0.6427282691001892,-0.2506309747695923,0.15133866667747498,0.6269608736038208,0.04868320748209953,0.048086583614349365,0.6623383164405823,-0.27964287996292114,0.15160825848579407,0.6260674595832825,0.02402562089264393,0.05408091098070145,0.6611070036888123,-0.28574326634407043,0.14739011228084564,0.6198537945747375,0.04098886996507645,0.057656094431877136,0.6552180051803589,-0.25514665246009827,0.10488945245742798,0.6479501128196716,0.06256179511547089,0.08418375253677368,0.6489745378494263,-0.06260117888450623,0.0999721810221672,0.751197099685669,0.14407210052013397,0.08349628746509552,0.7558887600898743,-0.06823087483644485,0.09172894060611725,0.8476858139038086,0.2459215521812439,0.0704670250415802,0.8645147681236267,-0.017378589138388634,0.0844336450099945,0.866150975227356,0.2512741684913635,0.06311795115470886,0.8847256898880005,-0.015980057418346405,0.11494132876396179,0.8684527277946472,0.19710707664489746,0.08999636769294739,0.8919307589530945,-0.09620549529790878,28.64107778924349,8.338527610344565,6.827572343061595
9,0.11590000987052917,0.43483272194862366,-0.08983070403337479,0.11370846629142761,0.42224472761154175,-0.07798857986927032,0.11380773782730103,0.4221108555793762,-0.0781785175204277,0.11403802037239075,0.4220001697540283,-0.07812847197055817,0.11168496310710907,0.42136430740356445,-0.09686160832643509,0.10954687744379044,0.42091894149780273,-0.09702981263399124,0.10752975195646286,0.4205566942691803,-0.09709399938583374,0.10524474084377289,0.4264206290245056,-0.017160551622509956,0.09738349169492722,0.4236798882484436,-0.1042371317744255,0.11343078315258026,0.44498586654663086,-0.06465965509414673,0.11023075878620148,0.4435439705848694,-0.09094709157943726,0.10929464548826218,0.4894252121448517,0.05322830751538277,0.0710882842540741,0.4842127561569214,-0.12798164784908295,0.122799351811409,0.5599387288093567,0.09721824526786804,0.05642629414796829,0.565141499042511,-0.18554192781448364,0.14529041945934296,0.6080465316772461,0.04987303167581558,0.05431061610579491,0.6394816040992737,-0.2557274401187897,0.1522337645292282,0.6262336373329163,0.0453852042555809,0.049845848232507706,0.663229763507843,-0.28566935658454895,0.15235301852226257,0.624648928642273,0.02084496058523655,0.057303089648485184,0.6600326895713806,-0.29200297594070435,0.14808185398578644,0.618265688419342,0.038570210337638855,0.06013178452849388,0.6532493233680725,-0.2605432868003845,0.1055082380771637,0.6471357941627502,0.062102798372507095,0.08468542248010635,0.6491182446479797,-0.062149520963430405,0.10060635954141617,0.7512466907501221,0.14520755410194397,0.08287735283374786,0.7580225467681885,-0.0706053227186203,0.09279714524745941,0.8454192280769348,0.2519143223762512,0.07146533578634262,0.8670331239700317,-0.027555245906114578,0.08652610331773758,0.864173948764801,0.2577984929084778,0.06349401921033859,0.8861659169197083,-0.027000432834029198,0.11642736941576004,0.8679892420768738,0.20319484174251556,0.0932031199336052,0.8971076607704163,-0.11126287281513214,26.346892885325065,10.0152543086836,7.135594057917151
